8.063181066079331272e-01,-1.109868420832236108e-01,5.836922363424865839e-02,-4.688868232790099899e-02,3.365373267209226804e-01,-9.499574251084438870e-02,-2.287619807867013327e-02,-7.212118288826437074e-02,-1.546695221128406572e-02,-2.464462617891252649e-02,1.511152499415914230e+00,-1.536137152143413585e-02,-2.391510153075522907e-02,4.153374392011451310e-01
-1.109868420832470365e-01,6.728861105369926543e-02,4.384519331689844951e-02,1.524184756486778557e-02,-2.315093372518236825e-01,6.582088118861506576e-02,8.421069952561605759e-03,5.739973061620273070e-02,5.476536296641558270e-03,8.732201928111768194e-03,-4.263793715430371223e-01,7.318291027342731583e-03,1.437771940125215364e-02,3.747650240789341392e-01
5.836922363422524657e-02,4.384519331690370919e-02,6.146894590843530320e-02,4.994998118842755574e-03,-1.638239548482892660e-01,4.718120549457634899e-02,3.462278143471158622e-03,4.371878826287935865e-02,2.207634786820109486e-03,3.523306167768207667e-03,-1.108536924309008881e-01,5.159946153543196710e-03,1.049499663691387183e-02,4.443310791440611696e-01
-4.688868232789791812e-02,1.524184756485060487e-02,4.994998118825347624e-03,3.343586344782769476e-02,5.351543444980873254e-02,9.055235610741441815e-03,2.112594071411087043e-02,-1.206985756454536859e-02,1.344887382122313298e-02,2.143482308075900580e-02,-1.374053486473607588e-01,-5.499995514625445267e-03,-7.219416677244548837e-03,-4.706961781244948795e-01
3.365373267210314268e-01,-2.315093372519119452e-01,-1.638239548483556018e-01,5.351543444973144020e-02,1.332907945511707881e+00,-2.322730653269564349e-01,4.237721065623394068e-02,-2.746455417501779128e-01,2.649014932808899450e-02,4.219461564706699502e-02,1.385590757976611798e+00,-6.037947642283264527e-02,-1.001282289109415025e-01,-3.602713980192264742e+00
-9.499574251086789767e-02,6.582088118861831316e-02,4.718120549457487101e-02,9.055235610761486545e-03,-2.322730653268821333e-01,8.560310224536091250e-02,5.907641782380099876e-03,7.885434075808722687e-02,3.895132841353005429e-03,6.201437252361361591e-03,-3.917994197971553239e-01,6.860780322335721833e-03,1.370687951925441544e-02,4.174117905721686506e-01
-2.287619807866817997e-02,8.421069952550404650e-03,3.462278143459920215e-03,2.112594071411111676e-02,4.237721065628245048e-02,5.907641782366309692e-03,1.839130403203113537e-02,-1.164168678503282178e-02,1.118520534260913565e-02,1.779347085032060433e-02,-7.351122365807169490e-02,-4.401660714131320866e-03,-5.986424303257630551e-03,-3.853169509955655103e-01
-7.212118288829037771e-02,5.739973061621908568e-02,4.371878826288872616e-02,-1.206985756452602469e-02,-2.746455417501532659e-01,7.885434075810102139e-02,-1.164168678501895614e-02,9.133736384653400042e-02,-7.289716909569553260e-03,-1.159147097704534522e-02,-3.182895218705487639e-01,1.126423877803442442e-02,1.969269682418223893e-02,8.025684767073250070e-01
-1.546695221128270049e-02,5.476536296634387790e-03,2.207634786812972833e-03,1.344887382122329257e-02,2.649014932812049361e-02,3.895132841344163977e-03,1.118520534260914086e-02,-7.289716909578416830e-03,7.974756086527845164e-03,1.134741678022294607e-02,-4.840549109912058862e-02,-2.767056306617057208e-03,-3.770882457301978543e-03,-2.461079178392180933e-01
-2.464462617891020196e-02,8.732201928100539329e-03,3.523306167756748083e-03,2.143482308075923826e-02,4.219461564711616403e-02,6.201437252347036244e-03,1.779347085032060780e-02,-1.159147097705920393e-02,1.134741678022297209e-02,1.889286571289998037e-02,-7.714942789631484832e-02,-4.402199852178447469e-03,-6.000959431070728746e-03,-3.912052488298616293e-01
1.511152499416008377e+00,-4.263793715430121978e-01,-1.108536924308520244e-01,-1.374053486474355601e-01,1.385590757976127962e+00,-3.917994197971098602e-01,-7.351122365812068349e-02,-3.182895218704517859e-01,-4.840549109915167486e-02,-7.714942789636590470e-02,3.777996871696513548e+00,-4.821503786520989210e-02,-8.823651894479794811e-02,-8.726542138325253939e-01
-1.536137152143926890e-02,7.318291027346275623e-03,5.159946153545441443e-03,-5.499995514621816226e-03,-6.037947642282895377e-02,6.860780322338300499e-03,-4.401660714128920876e-03,1.126423877803460136e-02,-2.767056306615574019e-03,-4.402199852176023193e-03,-4.821503786522945284e-02,1.102183409759903421e-01,1.342648355597775567e-01,4.811232671445496711e-01
-2.391510153076451678e-02,1.437771940125773945e-02,1.049499663691746444e-02,-7.219416677238536285e-03,-1.001282289109347856e-01,1.370687951925888062e-02,-5.986424303253636350e-03,1.969269682418257200e-02,-3.770882457299444112e-03,-6.000959431066726739e-03,-8.823651894483137970e-02,1.342648355597775289e-01,2.028376318416511559e-01,7.332006612996485595e-01
4.153374392011415228e-01,3.747650240788403808e-01,4.443310791440618357e-01,-4.706961781245125320e-01,-3.602713980192349119e+00,4.174117905721728694e-01,-3.853169509955789440e-01,8.025684767073412162e-01,-2.461079178392274747e-01,-3.912052488298750075e-01,-8.726542138325058540e-01,4.811232671445501707e-01,7.332006612996520012e-01,8.187050317844767733e+02
